,user.id,remote.user.id.if.known,date
6969,24,21,2009-01-22
6970,27,21,2009-01-22
6971,27,58,2009-01-22
6972,31,57,2009-01-23
6973,8,70,2009-01-23
6974,62,49,2009-01-23
6975,8,71,2009-01-23
6976,24,57,2009-01-23
6977,24,4,2009-01-23
6978,15,18,2009-01-23
6979,64,47,2009-01-23
6980,69,35,2009-01-23
6981,45,35,2009-01-23
6982,18,15,2009-01-23
6983,64,44,2009-01-23
6984,32,15,2009-01-23
6985,32,72,2009-01-23
6986,69,72,2009-01-23
6987,27,21,2009-01-23
6988,27,58,2009-01-23
6989,27,70,2009-01-23
6990,47,68,2009-01-23
6991,18,22,2009-01-23
6992,15,32,2009-01-23
6993,15,72,2009-01-23
6994,32,35,2009-01-23
6995,44,6,2009-01-23
6996,47,20,2009-01-23
6997,44,64,2009-01-23
6998,18,35,2009-01-23
6999,46,36,2009-01-23
7000,46,76,2009-01-23
7001,46,2,2009-01-23
7002,47,55,2009-01-23
7003,22,18,2009-01-23
7004,71,2,2009-01-23
7005,71,46,2009-01-23
7006,43,45,2009-01-23
7007,36,46,2009-01-23
7008,18,19,2009-01-23
7009,26,62,2009-01-23
7010,18,6,2009-01-23
7011,7,4,2009-01-23
7012,15,48,2009-01-23
7013,71,6,2009-01-23
7014,2,76,2009-01-23
7015,44,70,2009-01-23
7016,4,7,2009-01-23
7017,20,30,2009-01-23
7018,20,6,2009-01-23
7019,20,46,2009-01-23
7020,32,19,2009-01-23
7021,32,69,2009-01-23
7022,46,55,2009-01-23
7023,72,32,2009-01-23
7024,72,69,2009-01-23
7025,20,55,2009-01-23
7026,72,67,2009-01-23
7027,20,2,2009-01-23
7028,72,18,2009-01-23
7029,69,32,2009-01-23
7030,69,67,2009-01-23
7031,20,36,2009-01-23
7032,72,48,2009-01-23
7033,32,48,2009-01-23
7034,31,58,2009-01-23
7035,32,22,2009-01-23
7036,31,61,2009-01-23
7037,1,44,2009-01-23
7038,1,61,2009-01-23
7039,62,43,2009-01-23
7040,76,2,2009-01-23
7041,61,21,2009-01-23
7042,61,70,2009-01-23
7043,27,61,2009-01-23
7044,18,67,2009-01-23
7045,15,19,2009-01-23
7046,61,57,2009-01-23
7047,4,52,2009-01-23
7048,59,8,2009-01-23
7049,59,20,2009-01-23
7050,59,30,2009-01-23
7051,59,55,2009-01-23
7052,20,59,2009-01-23
7053,31,52,2009-01-23
7054,58,27,2009-01-23
7055,27,57,2009-01-23
7056,20,47,2009-01-23
7057,61,1,2009-01-23
7058,61,52,2009-01-23
7059,36,30,2009-01-23
7060,36,47,2009-01-23
7061,31,1,2009-01-23
7062,61,11,2009-01-23
7063,1,71,2009-01-23
7064,1,52,2009-01-23
7065,61,52,2009-01-24
7066,61,11,2009-01-24
7067,64,47,2009-01-24
7068,18,35,2009-01-24
7069,18,60,2009-01-24
7070,20,30,2009-01-24
7071,20,36,2009-01-24
7072,1,61,2009-01-24
7073,61,1,2009-01-24
7074,20,6,2009-01-24
7075,31,1,2009-01-24
7076,31,61,2009-01-24
7077,2,20,2009-01-24
7078,20,2,2009-01-24
7079,71,1,2009-01-24
7080,71,2,2009-01-24
7081,47,36,2009-01-24
7082,2,76,2009-01-24
7083,32,19,2009-01-24
7084,32,72,2009-01-24
7085,4,52,2009-01-24
7086,27,58,2009-01-24
7087,27,70,2009-01-24
7088,32,69,2009-01-24
7089,46,59,2009-01-24
7090,59,46,2009-01-24
7091,20,59,2009-01-24
7092,2,59,2009-01-24
7093,31,57,2009-01-24
7094,15,19,2009-01-24
7095,58,21,2009-01-24
7096,2,30,2009-01-24
7097,36,47,2009-01-24
7098,47,30,2009-01-24
7099,47,59,2009-01-24
7100,47,68,2009-01-24
7101,61,57,2009-01-24
7102,32,15,2009-01-24
7103,61,58,2009-01-24
7104,20,46,2009-01-24
7105,8,59,2009-01-24
7106,8,70,2009-01-24
7107,64,44,2009-01-24
7108,47,55,2009-01-24
7109,71,46,2009-01-24
7110,2,46,2009-01-24
7111,44,6,2009-01-24
7112,44,64,2009-01-24
7113,36,30,2009-01-24
7114,47,34,2009-01-24
7115,7,4,2009-01-24
7116,7,52,2009-01-24
7117,27,21,2009-01-24
7118,76,2,2009-01-24
7119,76,46,2009-01-24
7120,76,23,2009-01-24
7121,32,18,2009-01-24
7122,32,35,2009-01-24
7123,62,49,2009-01-24
7124,58,61,2009-01-24
7125,18,32,2009-01-24
7126,46,2,2009-01-24
7127,69,72,2009-01-24
7128,4,21,2009-01-24
7129,4,57,2009-01-24
7130,46,36,2009-01-24
7131,31,58,2009-01-24
7132,15,48,2009-01-24
7133,71,6,2009-01-24
7134,18,72,2009-01-24
7135,20,55,2009-01-24
7136,36,46,2009-01-24
7137,59,8,2009-01-24
7138,59,20,2009-01-24
7139,59,30,2009-01-24
7140,59,55,2009-01-24
7141,59,47,2009-01-24
7142,46,55,2009-01-24
7143,32,67,2009-01-24
7144,58,52,2009-01-24
7145,6,20,2009-01-24
7146,27,52,2009-01-24
7147,27,57,2009-01-24
7148,18,6,2009-01-24
7149,18,15,2009-01-24
7150,15,18,2009-01-24
7151,29,35,2009-01-24
7152,29,72,2009-01-24
7153,58,70,2009-01-24
7154,38,51,2009-01-24
7155,69,35,2009-01-24
7156,61,8,2009-01-24
7157,76,20,2009-01-24
7158,18,19,2009-01-24
7159,44,70,2009-01-24
7160,8,51,2009-01-25
7161,8,70,2009-01-25
7162,76,20,2009-01-25
7163,69,35,2009-01-25
7164,69,72,2009-01-25
7165,32,29,2009-01-25
7166,32,35,2009-01-25
7167,32,72,2009-01-25
7168,27,21,2009-01-25
7169,18,6,2009-01-25
7170,27,57,2009-01-25
7171,71,2,2009-01-25
7172,71,6,2009-01-25
7173,32,18,2009-01-25
7174,32,19,2009-01-25
7175,18,32,2009-01-25
7176,71,46,2009-01-25
7177,23,76,2009-01-25
7178,76,2,2009-01-25
7179,76,23,2009-01-25
7180,43,35,2009-01-25
7181,47,68,2009-01-25
7182,44,6,2009-01-25
7183,44,64,2009-01-25
7184,27,70,2009-01-25
7185,31,21,2009-01-25
7186,31,70,2009-01-25
7187,23,25,2009-01-25
7188,46,76,2009-01-25
7189,2,76,2009-01-25
7190,18,35,2009-01-25
7191,18,60,2009-01-25
7192,15,48,2009-01-25
7193,46,2,2009-01-25
7194,55,20,2009-01-25
7195,32,67,2009-01-25
7196,36,30,2009-01-25
7197,44,57,2009-01-25
7198,64,47,2009-01-25
7199,47,36,2009-01-25
7200,64,44,2009-01-25
7201,58,52,2009-01-25
7202,44,2,2009-01-25
7203,2,46,2009-01-25
7204,29,72,2009-01-25
7205,44,70,2009-01-25
7206,5,47,2009-01-25
7207,58,4,2009-01-25
7208,23,2,2009-01-25
7209,6,20,2009-01-25
7210,6,36,2009-01-25
7211,6,43,2009-01-25
7212,6,47,2009-01-25
7213,2,20,2009-01-25
7214,2,30,2009-01-25
7215,2,44,2009-01-25
7216,61,11,2009-01-25
7217,61,58,2009-01-25
7218,58,61,2009-01-25
7219,4,57,2009-01-25
7220,58,21,2009-01-25
7221,71,62,2009-01-25
7222,18,67,2009-01-25
7223,20,30,2009-01-25
7224,22,18,2009-01-25
7225,22,60,2009-01-25
7226,1,58,2009-01-25
7227,22,19,2009-01-25
7228,22,32,2009-01-25
7229,32,22,2009-01-25
7230,18,22,2009-01-25
7231,22,18,2009-01-26
7232,22,19,2009-01-26
7233,22,60,2009-01-26
7234,58,61,2009-01-26
7235,2,76,2009-01-26
7236,64,47,2009-01-26
7237,47,68,2009-01-26
7238,64,44,2009-01-26
7239,44,57,2009-01-26
7240,44,64,2009-01-26
7241,71,46,2009-01-26
7242,18,22,2009-01-26
7243,8,51,2009-01-26
7244,8,70,2009-01-26
7245,4,52,2009-01-26
7246,36,30,2009-01-26
7247,45,35,2009-01-26
7248,71,20,2009-01-26
7249,71,30,2009-01-26
7250,71,44,2009-01-26
7251,71,47,2009-01-26
7252,76,2,2009-01-26
7253,76,46,2009-01-26
7254,15,48,2009-01-26
7255,46,2,2009-01-26
7256,46,36,2009-01-26
7257,46,76,2009-01-26
7258,31,21,2009-01-26
7259,31,70,2009-01-26
7260,4,57,2009-01-26
7261,46,30,2009-01-26
7262,36,46,2009-01-26
7263,31,57,2009-01-26
7264,31,58,2009-01-26
7265,31,61,2009-01-26
7266,18,60,2009-01-26
7267,61,57,2009-01-26
7268,69,35,2009-01-26
7269,69,72,2009-01-26
7270,26,62,2009-01-26
7271,46,20,2009-01-26
7272,7,4,2009-01-26
7273,7,52,2009-01-26
7274,7,57,2009-01-26
7275,4,7,2009-01-26
7276,32,18,2009-01-26
7277,32,19,2009-01-26
7278,18,35,2009-01-26
7279,31,52,2009-01-26
7280,18,19,2009-01-26
7281,20,30,2009-01-26
7282,20,36,2009-01-26
7283,47,36,2009-01-26
7284,38,51,2009-01-26
7285,46,47,2009-01-26
7286,47,46,2009-01-26
7287,20,2,2009-01-26
7288,71,2,2009-01-26
7289,64,52,2009-01-26
7290,45,69,2009-01-26
7291,69,45,2009-01-26
7292,22,67,2009-01-26
7293,58,21,2009-01-26
7294,71,62,2009-01-26
7295,47,66,2009-01-26
7296,58,61,2009-01-27
7297,31,52,2009-01-27
7298,15,48,2009-01-27
7299,31,21,2009-01-27
7300,31,57,2009-01-27
7301,31,70,2009-01-27
7302,18,35,2009-01-27
7303,44,57,2009-01-27
7304,8,70,2009-01-27
7305,44,64,2009-01-27
7306,18,22,2009-01-27
7307,18,60,2009-01-27
7308,26,18,2009-01-27
7309,31,58,2009-01-27
7310,31,61,2009-01-27
7311,46,36,2009-01-27
7312,7,4,2009-01-27
7313,7,57,2009-01-27
7314,69,72,2009-01-27
7315,47,68,2009-01-27
7316,26,62,2009-01-27
7317,46,2,2009-01-27
7318,58,4,2009-01-27
7319,22,60,2009-01-27
7320,22,18,2009-01-27
7321,22,72,2009-01-27
7322,4,57,2009-01-27
7323,76,2,2009-01-27
7324,76,46,2009-01-27
7325,46,76,2009-01-27
7326,46,55,2009-01-27
7327,8,51,2009-01-27
7328,58,52,2009-01-27
7329,76,23,2009-01-27
7330,59,2,2009-01-27
7331,64,52,2009-01-27
7332,18,67,2009-01-27
7333,1,71,2009-01-27
7334,15,19,2009-01-27
7335,30,20,2009-01-27
7336,30,46,2009-01-27
7337,58,70,2009-01-27
7338,69,67,2009-01-27
7339,60,46,2009-01-27
7340,69,15,2009-01-27
7341,69,22,2009-01-27
7342,69,35,2009-01-27
7343,60,67,2009-01-27
7344,22,67,2009-01-27
7345,4,21,2009-01-27
7346,64,47,2009-01-27
7347,31,57,2009-01-28
7348,2,76,2009-01-28
7349,2,20,2009-01-28
7350,46,76,2009-01-28
7351,4,57,2009-01-28
7352,2,46,2009-01-28
7353,8,70,2009-01-28
7354,8,71,2009-01-28
7355,46,2,2009-01-28
7356,18,22,2009-01-28
7357,18,35,2009-01-28
7358,44,64,2009-01-28
7359,47,14,2009-01-28
7360,47,68,2009-01-28
7361,26,62,2009-01-28
7362,64,47,2009-01-28
7363,22,18,2009-01-28
7364,1,14,2009-01-28
7365,1,58,2009-01-28
7366,1,71,2009-01-28
7367,20,14,2009-01-28
7368,20,47,2009-01-28
7369,31,70,2009-01-28
7370,58,21,2009-01-28
7371,58,70,2009-01-28
7372,18,72,2009-01-28
7373,29,45,2009-01-28
7374,29,72,2009-01-28
7375,38,20,2009-01-28
7376,29,43,2009-01-28
7377,15,48,2009-01-28
7378,26,67,2009-01-28
7379,22,67,2009-01-28
7380,8,55,2009-01-28
7381,20,55,2009-01-28
7382,15,72,2009-01-28
7383,26,18,2009-01-28
7384,1,44,2009-01-28
7385,4,21,2009-01-28
7386,22,60,2009-01-28
7387,60,67,2009-01-28
7388,76,2,2009-01-28
7389,18,67,2009-01-28
7390,1,61,2009-01-28
7391,59,8,2009-01-28
7392,59,47,2009-01-28
7393,7,4,2009-01-29
7394,58,21,2009-01-29
7395,18,22,2009-01-29
7396,18,67,2009-01-29
7397,69,35,2009-01-29
7398,69,72,2009-01-29
7399,47,68,2009-01-29
7400,46,36,2009-01-29
7401,46,76,2009-01-29
7402,8,70,2009-01-29
7403,46,2,2009-01-29
7404,18,32,2009-01-29
7405,44,64,2009-01-29
7406,36,46,2009-01-29
7407,18,60,2009-01-29
7408,32,18,2009-01-29
7409,18,35,2009-01-29
7410,76,2,2009-01-29
7411,76,46,2009-01-29
7412,46,55,2009-01-29
7413,46,14,2009-01-29
7414,1,61,2009-01-29
7415,60,35,2009-01-29
7416,60,67,2009-01-29
7417,20,36,2009-01-29
7418,18,19,2009-01-29
7419,31,21,2009-01-29
7420,1,14,2009-01-29
7421,1,58,2009-01-29
7422,22,67,2009-01-29
7423,44,57,2009-01-29
7424,59,20,2009-01-29
7425,59,47,2009-01-29
7426,59,36,2009-01-29
7427,59,2,2009-01-29
7428,59,8,2009-01-29
7429,59,71,2009-01-29
7430,4,57,2009-01-29
7431,4,21,2009-01-29
7432,30,20,2009-01-29
7433,30,36,2009-01-29
7434,30,59,2009-01-29
7435,22,60,2009-01-29
7436,47,59,2009-01-29
7437,22,19,2009-01-29
7438,1,11,2009-01-29
7439,32,22,2009-01-29
7440,31,70,2009-01-29
7441,18,72,2009-01-29
7442,58,70,2009-01-29
7443,76,23,2009-01-30
7444,60,67,2009-01-30
7445,22,19,2009-01-30
7446,22,67,2009-01-30
7447,1,11,2009-01-30
7448,1,58,2009-01-30
7449,22,18,2009-01-30
7450,18,22,2009-01-30
7451,58,61,2009-01-30
7452,22,60,2009-01-30
7453,47,59,2009-01-30
7454,60,22,2009-01-30
7455,8,70,2009-01-30
7456,8,59,2009-01-30
7457,31,57,2009-01-30
7458,31,70,2009-01-30
7459,4,52,2009-01-30
7460,52,1,2009-01-30
7461,52,4,2009-01-30
7462,52,61,2009-01-30
7463,44,57,2009-01-30
7464,52,57,2009-01-30
7465,44,64,2009-01-30
7466,7,52,2009-01-30
7467,52,7,2009-01-30
7468,36,46,2009-01-30
7469,31,21,2009-01-30
7470,15,48,2009-01-30
7471,59,8,2009-01-30
7472,59,20,2009-01-30
7473,18,19,2009-01-30
7474,60,35,2009-01-30
7475,18,35,2009-01-30
7476,18,67,2009-01-30
7477,20,30,2009-01-30
7478,20,59,2009-01-30
7479,76,2,2009-01-30
7480,18,60,2009-01-30
7481,1,71,2009-01-30
7482,1,44,2009-01-30
7483,47,46,2009-01-30
7484,46,36,2009-01-30
7485,46,76,2009-01-30
7486,7,57,2009-01-30
7487,59,30,2009-01-30
7488,44,2,2009-01-30
7489,46,2,2009-01-30
7490,59,47,2009-01-30
7491,30,20,2009-01-30
7492,30,36,2009-01-30
7493,59,36,2009-01-30
7494,76,46,2009-01-30
7495,69,19,2009-01-30
7496,5,47,2009-01-30
7497,52,21,2009-01-30
7498,5,46,2009-01-30
7499,60,18,2009-01-30
7500,31,52,2009-01-30
7501,47,68,2009-01-30
7502,8,52,2009-01-30
7503,52,8,2009-01-30
7504,20,47,2009-01-30
7505,52,70,2009-01-30
7506,31,4,2009-01-30
7507,7,4,2009-01-31
7508,7,52,2009-01-31
7509,7,57,2009-01-31
7510,8,70,2009-01-31
7511,4,7,2009-01-31
7512,4,52,2009-01-31
7513,4,57,2009-01-31
7514,52,4,2009-01-31
7515,52,7,2009-01-31
7516,52,57,2009-01-31
7517,31,21,2009-01-31
7518,31,57,2009-01-31
7519,31,7,2009-01-31
7520,47,46,2009-01-31
7521,44,64,2009-01-31
7522,36,30,2009-01-31
7523,31,70,2009-01-31
7524,46,76,2009-01-31
7525,46,2,2009-01-31
7526,20,30,2009-01-31
7527,20,36,2009-01-31
7528,46,20,2009-01-31
7529,47,36,2009-01-31
7530,47,68,2009-01-31
7531,15,48,2009-01-31
7532,47,59,2009-01-31
7533,20,46,2009-01-31
7534,20,59,2009-01-31
7535,46,30,2009-01-31
7536,46,36,2009-01-31
7537,8,59,2009-01-31
7538,30,20,2009-01-31
7539,30,36,2009-01-31
7540,1,61,2009-01-31
7541,62,49,2009-01-31
7542,49,62,2009-01-31
7543,32,19,2009-01-31
7544,32,72,2009-01-31
7545,23,2,2009-01-31
7546,23,76,2009-01-31
7547,52,21,2009-01-31
7548,52,70,2009-01-31
7549,62,66,2009-01-31
7550,5,47,2009-01-31
7551,47,20,2009-01-31
7552,18,19,2009-01-31
7553,18,60,2009-01-31
7554,15,72,2009-01-31
7555,44,76,2009-01-31
7556,31,1,2009-01-31
7557,20,47,2009-01-31
7558,65,60,2009-01-31
7559,65,60,2009-02-01
7560,20,30,2009-02-01
7561,20,36,2009-02-01
7562,20,59,2009-02-01
7563,8,59,2009-02-01
7564,18,60,2009-02-01
7565,18,67,2009-02-01
7566,8,70,2009-02-01
7567,47,59,2009-02-01
7568,36,30,2009-02-01
7569,59,8,2009-02-01
7570,59,36,2009-02-01
7571,59,47,2009-02-01
7572,44,76,2009-02-01
7573,65,62,2009-02-01
7574,1,61,2009-02-01
7575,44,57,2009-02-01
7576,15,48,2009-02-01
7577,36,47,2009-02-01
7578,20,46,2009-02-01
7579,47,68,2009-02-01
7580,31,21,2009-02-01
7581,62,49,2009-02-01
7582,62,65,2009-02-01
7583,62,67,2009-02-01
7584,52,57,2009-02-01
7585,44,64,2009-02-01
7586,20,55,2009-02-01
7587,18,35,2009-02-01
7588,31,70,2009-02-01
7589,60,65,2009-02-01
7590,60,67,2009-02-01
7591,8,71,2009-02-01
7592,76,2,2009-02-01
7593,30,20,2009-02-01
7594,30,36,2009-02-01
7595,36,46,2009-02-01
7596,30,46,2009-02-01
7597,47,36,2009-02-01
7598,8,52,2009-02-01
7599,31,57,2009-02-01
7600,20,47,2009-02-01
7601,43,15,2009-02-01
7602,46,66,2009-02-01
7603,60,35,2009-02-01
7604,69,72,2009-02-01
7605,72,67,2009-02-01
7606,46,76,2009-02-01
7607,7,4,2009-02-01
7608,72,19,2009-02-01
7609,46,2,2009-02-01
7610,52,1,2009-02-01
7611,1,71,2009-02-01
7612,76,2,2009-02-02
7613,76,46,2009-02-02
7614,46,76,2009-02-02
7615,72,19,2009-02-02
7616,46,2,2009-02-02
7617,65,60,2009-02-02
7618,1,71,2009-02-02
7619,20,36,2009-02-02
7620,20,59,2009-02-02
7621,8,59,2009-02-02
7622,62,59,2009-02-02
7623,31,57,2009-02-02
7624,1,58,2009-02-02
7625,52,61,2009-02-02
7626,1,61,2009-02-02
7627,58,52,2009-02-02
7628,58,61,2009-02-02
7629,52,1,2009-02-02
7630,52,58,2009-02-02
7631,58,21,2009-02-02
7632,65,62,2009-02-02
7633,52,21,2009-02-02
7634,31,70,2009-02-02
7635,44,64,2009-02-02
7636,62,49,2009-02-02
7637,62,65,2009-02-02
7638,62,67,2009-02-02
7639,46,36,2009-02-02
7640,72,15,2009-02-02
7641,52,57,2009-02-02
7642,31,21,2009-02-02
7643,23,19,2009-02-02
7644,1,52,2009-02-02
7645,59,8,2009-02-02
7646,60,35,2009-02-02
7647,60,65,2009-02-02
7648,4,7,2009-02-02
7649,7,4,2009-02-02
7650,44,57,2009-02-02
7651,20,46,2009-02-02
7652,32,19,2009-02-02
7653,72,35,2009-02-02
7654,32,35,2009-02-02
7655,69,43,2009-02-02
7656,62,44,2009-02-02
7657,62,68,2009-02-02
7658,62,43,2009-02-02
7659,46,66,2009-02-02
7660,31,52,2009-02-02
7661,8,71,2009-02-02
7662,49,62,2009-02-02
7663,4,21,2009-02-02
7664,72,75,2009-02-02
7665,52,31,2009-02-02
7666,52,70,2009-02-02
7667,55,20,2009-02-02
7668,75,15,2009-02-02
7669,75,72,2009-02-02
7670,75,19,2009-02-02
7671,4,52,2009-02-02
7672,60,67,2009-02-02
7673,30,20,2009-02-02
7674,30,36,2009-02-02
7675,22,19,2009-02-02
7676,22,67,2009-02-02
7677,36,30,2009-02-02
7678,15,75,2009-02-02
7679,46,20,2009-02-02
7680,62,66,2009-02-02
7681,8,70,2009-02-02
7682,4,58,2009-02-02
7683,15,19,2009-02-02
7684,62,65,2009-02-03
7685,4,52,2009-02-03
7686,65,60,2009-02-03
7687,65,62,2009-02-03
7688,31,21,2009-02-03
7689,31,70,2009-02-03
7690,30,20,2009-02-03
7691,30,36,2009-02-03
7692,62,49,2009-02-03
7693,62,67,2009-02-03
7694,4,57,2009-02-03
7695,22,19,2009-02-03
7696,15,22,2009-02-03
7697,30,42,2009-02-03
7698,27,21,2009-02-03
7699,58,61,2009-02-03
7700,31,1,2009-02-03
7701,31,57,2009-02-03
7702,31,58,2009-02-03
7703,31,61,2009-02-03
7704,7,4,2009-02-03
7705,7,57,2009-02-03
7706,4,7,2009-02-03
7707,36,30,2009-02-03
7708,15,48,2009-02-03
7709,46,20,2009-02-03
7710,1,61,2009-02-03
7711,1,71,2009-02-03
7712,60,65,2009-02-03
7713,60,67,2009-02-03
7714,60,35,2009-02-03
7715,22,67,2009-02-03
7716,1,58,2009-02-03
7717,8,70,2009-02-03
7718,46,36,2009-02-03
7719,36,46,2009-02-03
7720,52,8,2009-02-03
7721,30,59,2009-02-03
7722,59,8,2009-02-03
7723,59,20,2009-02-03
7724,59,30,2009-02-03
7725,8,59,2009-02-03
7726,4,21,2009-02-03
7727,75,35,2009-02-03
7728,30,51,2009-02-03
7729,23,19,2009-02-03
7730,75,19,2009-02-03
7731,1,11,2009-02-03
7732,30,46,2009-02-03
7733,59,46,2009-02-03
7734,1,52,2009-02-03
7735,1,44,2009-02-03
7736,75,72,2009-02-03
7737,52,21,2009-02-03
7738,52,57,2009-02-03
7739,52,58,2009-02-03
7740,47,68,2009-02-03
7741,8,51,2009-02-03
7742,47,42,2009-02-03
7743,47,36,2009-02-03
7744,27,57,2009-02-03
7745,27,70,2009-02-03
7746,59,36,2009-02-03
7747,59,42,2009-02-03
7748,59,47,2009-02-03
7749,8,52,2009-02-03
7750,71,72,2009-02-03
7751,71,8,2009-02-03
7752,71,20,2009-02-03
7753,71,42,2009-02-03
7754,71,44,2009-02-03
7755,71,59,2009-02-03
7756,59,71,2009-02-03
7757,71,30,2009-02-03
7758,71,46,2009-02-03
7759,8,71,2009-02-03
7760,71,62,2009-02-03
7761,71,20,2009-02-04
7762,71,30,2009-02-04
7763,71,42,2009-02-04
7764,71,59,2009-02-04
7765,65,60,2009-02-04
7766,1,52,2009-02-04
7767,8,70,2009-02-04
7768,71,46,2009-02-04
7769,71,72,2009-02-04
7770,71,70,2009-02-04
7771,15,48,2009-02-04
7772,8,59,2009-02-04
7773,1,58,2009-02-04
7774,22,19,2009-02-04
7775,8,71,2009-02-04
7776,71,8,2009-02-04
7777,1,11,2009-02-04
7778,7,4,2009-02-04
7779,4,7,2009-02-04
7780,31,1,2009-02-04
7781,31,52,2009-02-04
7782,31,58,2009-02-04
7783,1,61,2009-02-04
7784,1,14,2009-02-04
7785,65,62,2009-02-04
7786,18,19,2009-02-04
7787,18,22,2009-02-04
7788,18,35,2009-02-04
7789,18,67,2009-02-04
7790,18,60,2009-02-04
7791,36,46,2009-02-04
7792,36,47,2009-02-04
7793,22,18,2009-02-04
7794,22,67,2009-02-04
7795,52,1,2009-02-04
7796,20,30,2009-02-04
7797,52,70,2009-02-04
7798,36,30,2009-02-04
7799,2,46,2009-02-04
7800,71,62,2009-02-04
7801,4,58,2009-02-04
7802,20,36,2009-02-04
7803,20,46,2009-02-04
7804,59,30,2009-02-04
7805,59,36,2009-02-04
7806,59,47,2009-02-04
7807,59,20,2009-02-04
7808,59,42,2009-02-04
7809,27,58,2009-02-04
7810,4,57,2009-02-04
7811,71,47,2009-02-04
7812,30,14,2009-02-04
7813,30,20,2009-02-04
7814,30,36,2009-02-04
7815,30,42,2009-02-04
7816,27,57,2009-02-04
7817,71,2,2009-02-04
7818,27,70,2009-02-04
7819,32,67,2009-02-04
7820,27,21,2009-02-04
7821,43,35,2009-02-04
7822,5,2,2009-02-04
7823,5,20,2009-02-04
7824,5,36,2009-02-04
7825,5,51,2009-02-04
7826,79,2,2009-02-04
7827,5,47,2009-02-04
7828,43,15,2009-02-04
7829,59,46,2009-02-04
7830,60,65,2009-02-04
7831,60,67,2009-02-04
7832,71,79,2009-02-04
7833,71,44,2009-02-04
7834,79,23,2009-02-04
7835,79,44,2009-02-04
7836,59,62,2009-02-04
7837,59,8,2009-02-04
7838,59,71,2009-02-04
7839,15,19,2009-02-04
7840,5,30,2009-02-04
7841,27,1,2009-02-04
7842,5,42,2009-02-04
7843,47,30,2009-02-04
7844,47,68,2009-02-04
7845,47,42,2009-02-04
7846,15,60,2009-02-04
7847,15,67,2009-02-04
7848,47,14,2009-02-04
7849,47,36,2009-02-04
7850,79,15,2009-02-04
7851,79,72,2009-02-04
7852,47,46,2009-02-04
7853,52,4,2009-02-04
7854,52,57,2009-02-04
7855,4,52,2009-02-04
7856,64,44,2009-02-04
7857,64,47,2009-02-04
7858,60,18,2009-02-04
7859,4,21,2009-02-04
7860,47,59,2009-02-04
7861,15,72,2009-02-04
7862,59,36,2009-02-05
7863,18,60,2009-02-05
7864,65,60,2009-02-05
7865,59,42,2009-02-05
7866,59,47,2009-02-05
7867,60,65,2009-02-05
7868,60,67,2009-02-05
7869,47,42,2009-02-05
7870,47,46,2009-02-05
7871,47,68,2009-02-05
7872,27,21,2009-02-05
7873,27,57,2009-02-05
7874,27,70,2009-02-05
7875,64,44,2009-02-05
7876,64,47,2009-02-05
7877,71,46,2009-02-05
7878,8,59,2009-02-05
7879,8,70,2009-02-05
7880,59,8,2009-02-05
7881,60,18,2009-02-05
7882,52,1,2009-02-05
7883,52,4,2009-02-05
7884,52,61,2009-02-05
7885,47,36,2009-02-05
7886,71,42,2009-02-05
7887,71,44,2009-02-05
7888,59,30,2009-02-05
7889,71,47,2009-02-05
7890,4,52,2009-02-05
7891,2,30,2009-02-05
7892,71,1,2009-02-05
7893,2,76,2009-02-05
7894,71,2,2009-02-05
7895,18,67,2009-02-05
7896,15,19,2009-02-05
7897,4,21,2009-02-05
7898,52,21,2009-02-05
7899,18,35,2009-02-05
7900,2,46,2009-02-05
7901,60,35,2009-02-05
7902,15,67,2009-02-05
7903,15,72,2009-02-05
7904,47,59,2009-02-05
7905,60,46,2009-02-05
7906,52,57,2009-02-05
7907,4,57,2009-02-05
7908,62,49,2009-02-05
7909,62,65,2009-02-05
7910,62,67,2009-02-05
7911,65,62,2009-02-05
7912,18,19,2009-02-05
7913,36,46,2009-02-05
7914,27,1,2009-02-05
7915,27,61,2009-02-05
7916,64,52,2009-02-05
7917,47,20,2009-02-05
7918,52,8,2009-02-05
7919,18,72,2009-02-05
7920,71,8,2009-02-05
7921,71,72,2009-02-05
7922,20,30,2009-02-05
7923,20,38,2009-02-05
7924,71,20,2009-02-05
7925,71,30,2009-02-05
7926,20,42,2009-02-05
7927,20,2,2009-02-05
7928,27,4,2009-02-05
7929,20,36,2009-02-05
7930,4,58,2009-02-05
7931,30,20,2009-02-05
7932,79,44,2009-02-05
7933,79,72,2009-02-05
7934,76,79,2009-02-05
7935,76,46,2009-02-05
7936,71,70,2009-02-05
7937,71,79,2009-02-05
7938,27,52,2009-02-05
7939,6,20,2009-02-05
7940,28,8,2009-02-05
7941,28,57,2009-02-05
7942,2,20,2009-02-05
7943,2,42,2009-02-05
7944,2,79,2009-02-05
7945,2,44,2009-02-05
7946,6,42,2009-02-05
7947,6,70,2009-02-05
7948,6,71,2009-02-05
7949,47,30,2009-02-05
7950,16,11,2009-02-05
7951,76,44,2009-02-05
7952,5,46,2009-02-05
7953,79,6,2009-02-05
7954,47,34,2009-02-05
7955,28,16,2009-02-05
7956,16,44,2009-02-05
7957,28,34,2009-02-05
7958,59,20,2009-02-05
7959,28,59,2009-02-05
7960,59,2,2009-02-05
7961,59,71,2009-02-05
7962,71,59,2009-02-05
7963,18,6,2009-02-05
7964,18,48,2009-02-05
7965,62,6,2009-02-05
7966,62,44,2009-02-05
